"tall","all_regi","all_enty","all_enty_1","all_te","Val"
"2005","CHA","seh2","segasyn","h22ch4",0
"2005","IND","peoil","seliqfos","refliq",0.139995493683203
"2005","IND","peoil","seel","dot",0.00293165631201808
"2005","IND","pegas","seliqfos","gasftrec",0
"2005","IND","pegas","seliqfos","gasftcrec",0
"2005","IND","pegas","seel","ngcc",0.00784983712510378
"2005","IND","pegas","seel","ngccc",0
"2005","IND","pegas","seel","ngt",0.000872204125011531
"2005","IND","pegas","seel","gaschp",0
"2005","IND","pegas","seh2","gash2",2.18381458339026E-8
"2005","IND","pegas","seh2","gash2c",0
"2005","IND","pegas","segafos","gastr",0.0173891492423166
"2005","IND","pegas","sehe","gashp",0
"2005","IND","pecoal","seliqfos","coalftrec",0
"2005","IND","pecoal","seliqfos","coalftcrec",0
"2005","IND","pecoal","sesofos","coaltr",0.0732539614735954
"2005","IND","pecoal","seel","igcc",0
"2005","IND","pecoal","seel","igccc",0
"2005","IND","pecoal","seel","pc",0.0553005402144866
"2005","IND","pecoal","seel","pcc",0
"2005","IND","pecoal","seel","pco",0
"2005","IND","pecoal","seel","coalchp",0
"2005","IND","pecoal","seh2","coalh2",9.35920535738684E-9
"2005","IND","pecoal","seh2","coalh2c",0
"2005","IND","pecoal","segafos","coalgas",0.0063474000974465
"2005","IND","pecoal","sehe","coalhp",0
"2005","IND","peur","seel","tnrs",0.00200220802593234
"2005","IND","peur","seel","fnrs",0
"2005","IND","pegeo","seel","geohdr",0
"2005","IND","pegeo","sehe","geohe",0
"2005","IND","pehyd","seel","hydro",0.01247161635582
"2005","IND","pewin","seel","wind",0.000717831475140234
"2005","IND","pewin","seel","windoff",0
"2005","IND","pesol","seel","spv",3.46722812516443E-7
"2005","IND","pesol","seel","csp",0
"2005","IND","pesol","sehe","solhe",0
"2005","IND","pebiolc","seliqbio","bioftrec",0
"2005","IND","pebiolc","seliqbio","bioftcrec",0
"2005","IND","pebiolc","seliqbio","bioethl",0
"2005","IND","pebiolc","sesobio","biotr",0.165792039855629
"2005","IND","pebiolc","sesobio","biotrmod",0.0456891633882759
"2005","IND","pebiolc","seel","biochp",0
"2005","IND","pebiolc","seel","bioigcc",0.000565158184401802
"2005","IND","pebiolc","seel","bioigccc",0
"2005","IND","pebiolc","seh2","bioh2",0
"2005","IND","pebiolc","seh2","bioh2c",0
"2005","IND","pebiolc","segabio","biogas",0
"2005","IND","pebiolc","segabio","biogasc",0
"2005","IND","pebiolc","sehe","biohp",0
"2005","IND","pebios","seliqbio","bioeths",0.000135824533571828
"2005","IND","pebioil","seliqbio","biodiesel",0
"2005","IND","seel","seh2","elh2",0
"2005","IND","seel","seh2","elh2VRE",0
"2005","IND","seh2","seliqbio","MeOH",0
"2005","IND","seh2","seliqsyn","MeOH",0
"2005","IND","seh2","seel","h2turb",0
"2005","IND","seh2","seel","h2turbVRE",0
"2005","IND","seh2","segabio","h22ch4",0
"2005","IND","seh2","segasyn","h22ch4",0
"2005","JPN","peoil","seliqfos","refliq",0.259464260651475
"2005","JPN","peoil","seel","dot",0.0201444913021298
"2005","JPN","pegas","seliqfos","gasftrec",0
"2005","JPN","pegas","seliqfos","gasftcrec",0
"2005","JPN","pegas","seel","ngcc",0.0248099760049737
"2005","JPN","pegas","seel","ngccc",0
"2005","JPN","pegas","seel","ngt",0.00275666400055263
"2005","JPN","pegas","seel","gaschp",0
"2005","JPN","pegas","seh2","gash2",5.69969146561478E-5
"2005","JPN","pegas","seh2","gash2c",0
"2005","JPN","pegas","segafos","gastr",0.0359511645358523
"2005","JPN","pegas","sehe","gashp",0.000488968236550706
"2005","JPN","pecoal","seliqfos","coalftrec",0
"2005","JPN","pecoal","seliqfos","coalftcrec",0
"2005","JPN","pecoal","sesofos","coaltr",0.0727244687494588
"2005","JPN","pecoal","seel","igcc",0
"2005","JPN","pecoal","seel","igccc",0
"2005","JPN","pecoal","seel","pc",0.0347668353916767
"2005","JPN","pecoal","seel","pcc",0
"2005","JPN","pecoal","seel","pco",0
"2005","JPN","pecoal","seel","coalchp",0
"2005","JPN","pecoal","seh2","coalh2",2.44272491383491E-5
"2005","JPN","pecoal","seh2","coalh2c",0
"2005","JPN","pecoal","segafos","coalgas",0.0131184297623999
"2005","JPN","pecoal","sehe","coalhp",1.9088715266189E-5
"2005","JPN","peur","seel","tnrs",0.0344581585928576
"2005","JPN","peur","seel","fnrs",0
"2005","JPN","pegeo","seel","geohdr",0.000364758737359194
"2005","JPN","pegeo","sehe","geohe",0.000318637190657057
"2005","JPN","pehyd","seel","hydro",0.00864634022111798
"2005","JPN","pewin","seel","wind",0.000197982811257269
"2005","JPN","pewin","seel","windoff",0
"2005","JPN","pesol","seel","spv",0.000168811157742491
"2005","JPN","pesol","seel","csp",0
"2005","JPN","pesol","sehe","solhe",0
"2005","JPN","pebiolc","seliqbio","bioftrec",0
"2005","JPN","pebiolc","seliqbio","bioftcrec",0
"2005","JPN","pebiolc","seliqbio","bioethl",0
"2005","JPN","pebiolc","sesobio","biotr",3.9149917521451E-5
"2005","JPN","pebiolc","sesobio","biotrmod",0.00774571781681981
"2005","JPN","pebiolc","seel","biochp",0
"2005","JPN","pebiolc","seel","bioigcc",0.00138146969616737
"2005","JPN","pebiolc","seel","bioigccc",0
"2005","JPN","pebiolc","seh2","bioh2",0
"2005","JPN","pebiolc","seh2","bioh2c",0
"2005","JPN","pebiolc","segabio","biogas",0
"2005","JPN","pebiolc","segabio","biogasc",0
"2005","JPN","pebiolc","sehe","biohp",4.40498022604788E-6
"2005","JPN","pebios","seliqbio","bioeths",0
"2005","JPN","pebioil","seliqbio","biodiesel",0
"2005","JPN","seel","seh2","elh2",0
"2005","JPN","seel","seh2","elh2VRE",0
"2005","JPN","seh2","seliqbio","MeOH",0
"2005","JPN","seh2","seliqsyn","MeOH",0
"2005","JPN","seh2","seel","h2turb",0
"2005","JPN","seh2","seel","h2turbVRE",0
"2005","JPN","seh2","segabio","h22ch4",0
"2005","JPN","seh2","segasyn","h22ch4",0
"2005","USA","peoil","seliqfos","refliq",1.1538614789018
"2005","USA","peoil","seel","dot",0.0158347503731645
"2005","USA","pegas","seliqfos","gasftrec",0
"2005","USA","pegas","seliqfos","gasftcrec",0
"2005","USA","pegas","seel","ngcc",0.0697076991735479
"2005","USA","pegas","seel","ngccc",0
"2005","USA","pegas","seel","ngt",0.00774529990817199
"2005","USA","pegas","seel","gaschp",0.0159951869377712
"2005","USA","pegas","seh2","gash2",0.00084253710697345
"2005","USA","pegas","seh2","gash2c",0
"2005","USA","pegas","segafos","gastr",0.415005874562052
"2005","USA","pegas","sehe","gashp",0
"2005","USA","pecoal","seliqfos","coalftrec",0
"2005","USA","pecoal","seliqfos","coalftcrec",0
"2005","USA","pecoal","sesofos","coaltr",0.0603525467296648
"2005","USA","pecoal","seel","igcc",0
"2005","USA","pecoal","seel","igccc",0
"2005","USA","pecoal","seel","pc",0.252373214629513
"2005","USA","pecoal","seel","pcc",0
"2005","USA","pecoal","seel","pco",0
"2005","USA","pecoal","seel","coalchp",0.00474970884412691
"2005","USA","pecoal","seh2","coalh2",0.00036108733156005
"2005","USA","pecoal","seh2","coalh2c",0
"2005","USA","pecoal","segafos","coalgas",0.00443441304108069
"2005","USA","pecoal","sehe","coalhp",0
"2005","USA","peur","seel","tnrs",0.0967783184238944
"2005","USA","peur","seel","fnrs",0
"2005","USA","pegeo","seel","geohdr",0.00200283020063733
"2005","USA","pegeo","sehe","geohe",0.00052107973257766
"2005","USA","pehyd","seel","hydro",0.0325224168580215
"2005","USA","pewin","seel","wind",0.0021344980062632
"2005","USA","pewin","seel","windoff",0
"2005","USA","pesol","seel","spv",6.25511606055794E-5
"2005","USA","pesol","seel","csp",0
"2005","USA","pesol","sehe","solhe",0
"2005","USA","pebiolc","seliqbio","bioftrec",0
"2005","USA","pebiolc","seliqbio","bioftcrec",0
"2005","USA","pebiolc","seliqbio","bioethl",0
"2005","USA","pebiolc","sesobio","biotr",0
"2005","USA","pebiolc","sesobio","biotrmod",0.0651281933389352
"2005","USA","pebiolc","seel","biochp",0.000521299462527796
"2005","USA","pebiolc","seel","bioigcc",0.00797980714053898
"2005","USA","pebiolc","seel","bioigccc",0
"2005","USA","pebiolc","seh2","bioh2",0
"2005","USA","pebiolc","seh2","bioh2c",0
"2005","USA","pebiolc","segabio","biogas",0.00253702648431528
"2005","USA","pebiolc","segabio","biogasc",0
"2005","USA","pebiolc","sehe","biohp",0
"2005","USA","pebios","seliqbio","bioeths",0.0103721911464724
"2005","USA","pebioil","seliqbio","biodiesel",0.000410450411073112
"2005","USA","seel","seh2","elh2",0
"2005","USA","seel","seh2","elh2VRE",0
"2005","USA","seh2","seliqbio","MeOH",0
"2005","USA","seh2","seliqsyn","MeOH",0
"2005","USA","seh2","seel","h2turb",0
"2005","USA","seh2","seel","h2turbVRE",0
"2005","USA","seh2","segabio","h22ch4",0
"2005","USA","seh2","segasyn","h22ch4",0
"2010","LAM","peoil","seliqfos","refliq",0.431614050268864
"2010","LAM","peoil","seel","dot",0.0195517271566971
"2010","LAM","pegas","seliqfos","gasftrec",0
"2010","LAM","pegas","seliqfos","gasftcrec",0
"2010","LAM","pegas","seel","ngcc",0.0328203643051147
"2010","LAM","pegas","seel","ngccc",0
"2010","LAM","pegas","seel","ngt",0.00120514472021066
"2010","LAM","pegas","seel","gaschp",0.000639353234657398
"2010","LAM","pegas","seh2","gash2",3.52695072520267E-5
"2010","LAM","pegas","seh2","gash2c",0
"2010","LAM","pegas","segafos","gastr",0.109594924296461
"2010","LAM","pegas","sehe","gashp",0
"2010","LAM","pecoal","seliqfos","coalftrec",6.52382552671585E-5
"2010","LAM","pecoal","seliqfos","coalftcrec",0
"2010","LAM","pecoal","sesofos","coaltr",0.0333257778332368
"2010","LAM","pecoal","seel","igcc",0
"2010","LAM","pecoal","seel","igccc",0
"2010","LAM","pecoal","seel","pc",0.00813150123844728
"2010","LAM","pecoal","seel","pcc",0
"2010","LAM","pecoal","seel","pco",0
"2010","LAM","pecoal","seel","coalchp",0.000274166865482421
"2010","LAM","pecoal","seh2","coalh2",8.32538239863116E-6
"2010","LAM","pecoal","seh2","coalh2c",0
"2010","LAM","pecoal","segafos","coalgas",0.00361314935172619
"2010","LAM","pecoal","sehe","coalhp",0
"2010","LAM","peur","seel","tnrs",0.00367019793972295
"2010","LAM","peur","seel","fnrs",0
"2010","LAM","pegeo","seel","geohdr",0.00165329354457429
"2010","LAM","pegeo","sehe","geohe",0
"2010","LAM","pehyd","seel","hydro",0.0847162772466825
"2010","LAM","pewin","seel","wind",0.00202721205655044
"2010","LAM","pewin","seel","windoff",0
"2010","LAM","pesol","seel","spv",9.97310803480914E-6
"2010","LAM","pesol","seel","csp",0
"2010","LAM","pesol","sehe","solhe",0
"2010","LAM","pebiolc","seliqbio","bioftrec",0
"2010","LAM","pebiolc","seliqbio","bioftcrec",0
"2010","LAM","pebiolc","seliqbio","bioethl",0
"2010","LAM","pebiolc","sesobio","biotr",0.0350257298661995
"2010","LAM","pebiolc","sesobio","biotrmod",0.0765492196039944
"2010","LAM","pebiolc","seel","biochp",0.00016560360052741
"2010","LAM","pebiolc","seel","bioigcc",0.00481886907602965
"2010","LAM","pebiolc","seel","bioigccc",0
"2010","LAM","pebiolc","seh2","bioh2",0
"2010","LAM","pebiolc","seh2","bioh2c",0
"2010","LAM","pebiolc","segabio","biogas",0
"2010","LAM","pebiolc","segabio","biogasc",0
"2010","LAM","pebiolc","sehe","biohp",0
"2010","LAM","pebios","seliqbio","bioeths",0.0122497788638485
"2010","LAM","pebioil","seliqbio","biodiesel",5.05302614726726E-5
"2010","LAM","seel","seh2","elh2",0
"2010","LAM","seel","seh2","elh2VRE",0
"2010","LAM","seh2","seliqbio","MeOH",0
"2010","LAM","seh2","seliqsyn","MeOH",0
"2010","LAM","seh2","seel","h2turb",0
"2010","LAM","seh2","seel","h2turbVRE",0
"2010","LAM","seh2","segabio","h22ch4",0
"2010","LAM","seh2","segasyn","h22ch4",0
"2010","OAS","peoil","seliqfos","refliq",0.481613641659977
"2010","OAS","peoil","seel","dot",0.0138083936755401
"2010","OAS","pegas","seliqfos","gasftrec",0.00254217622850856
"2010","OAS","pegas","seliqfos","gasftcrec",0
"2010","OAS","pegas","seel","ngcc",0.0578073896746232
"2010","OAS","pegas","seel","ngccc",0
"2010","OAS","pegas","seel","ngt",0.00199202711193252
"2010","OAS","pegas","seel","gaschp",0.00226719052232424
"2010","OAS","pegas","seh2","gash2",3.9897336373124E-5
"2010","OAS","pegas","seh2","gash2c",0
"2010","OAS","pegas","segafos","gastr",0.10439797974405
"2010","OAS","pegas","sehe","gashp",5.54036419680278E-6
"2010","OAS","pecoal","seliqfos","coalftrec",8.36450256658795E-5
"2010","OAS","pecoal","seliqfos","coalftcrec",0
"2010","OAS","pecoal","sesofos","coaltr",0.0920077114512439
"2010","OAS","pecoal","seel","igcc",7.98721752684577E-6
"2010","OAS","pecoal","seel","igccc",0
"2010","OAS","pecoal","seel","pc",0.0406825791544589
"2010","OAS","pecoal","seel","pcc",0
"2010","OAS","pecoal","seel","pco",0
"2010","OAS","pecoal","seel","coalchp",0.00221352422172862
"2010","OAS","pecoal","seh2","coalh2",1.20364025647192E-5
"2010","OAS","pecoal","seh2","coalh2c",0
"2010","OAS","pecoal","segafos","coalgas",1.20848646453409E-5
"2010","OAS","pecoal","sehe","coalhp",0
"2010","OAS","peur","seel","tnrs",0.018042439309839
"2010","OAS","peur","seel","fnrs",0
"2010","OAS","pegeo","seel","geohdr",0.00326785331235153
"2010","OAS","pegeo","sehe","geohe",5.54988510757286E-5
"2010","OAS","pehyd","seel","hydro",0.0186942204146224
"2010","OAS","pewin","seel","wind",0.000331463259663899
"2010","OAS","pewin","seel","windoff",2.87912381316052E-5
"2010","OAS","pesol","seel","spv",9.95691224566343E-5
"2010","OAS","pesol","seel","csp",9.05056317765268E-7
"2010","OAS","pesol","sehe","solhe",0
"2010","OAS","pebiolc","seliqbio","bioftrec",0
"2010","OAS","pebiolc","seliqbio","bioftcrec",0
"2010","OAS","pebiolc","seliqbio","bioethl",0
"2010","OAS","pebiolc","sesobio","biotr",0.158565496700532
"2010","OAS","pebiolc","sesobio","biotrmod",0.0575744946646654
"2010","OAS","pebiolc","seel","biochp",1.97131548192787E-5
"2010","OAS","pebiolc","seel","bioigcc",0.000416376231422106
"2010","OAS","pebiolc","seel","bioigccc",0
"2010","OAS","pebiolc","seh2","bioh2",0
"2010","OAS","pebiolc","seh2","bioh2c",0
"2010","OAS","pebiolc","segabio","biogas",0.000180897935709611
"2010","OAS","pebiolc","segabio","biogasc",0
"2010","OAS","pebiolc","sehe","biohp",0.00273779966421205
"2010","OAS","pebios","seliqbio","bioeths",5.25445003633316E-6
"2010","OAS","pebioil","seliqbio","biodiesel",6.49073093274873E-5
"2010","OAS","seel","seh2","elh2",0
"2010","OAS","seel","seh2","elh2VRE",0
"2010","OAS","seh2","seliqbio","MeOH",0
"2010","OAS","seh2","seliqsyn","MeOH",0
"2010","OAS","seh2","seel","h2turb",0
"2010","OAS","seh2","seel","h2turbVRE",0
"2010","OAS","seh2","segabio","h22ch4",0
"2010","OAS","seh2","segasyn","h22ch4",0
"2010","SSA","peoil","seliqfos","refliq",0.0909180086594242
"2010","SSA","peoil","seel","dot",0.00133251086074791
"2010","SSA","pegas","seliqfos","gasftrec",0.00371556655731858
"2010","SSA","pegas","seliqfos","gasftcrec",0
"2010","SSA","pegas","seel","ngcc",0.00284216270451734
"2010","SSA","pegas","seel","ngccc",0
"2010","SSA","pegas","seel","ngt",9.43946869149541E-7
"2010","SSA","pegas","seel","gaschp",0
"2010","SSA","pegas","seh2","gash2",1.01748786945884E-7
"2010","SSA","pegas","seh2","gash2c",0
"2010","SSA","pegas","segafos","gastr",0.0071705758106795
"2010","SSA","pegas","sehe","gashp",0
"2010","SSA","pecoal","seliqfos","coalftrec",0.00519332583282739
"2010","SSA","pecoal","seliqfos","coalftcrec",0
"2010","SSA","pecoal","sesofos","coaltr",0.0245649870497852
"2010","SSA","pecoal","seel","igcc",0
"2010","SSA","pecoal","seel","igccc",0
"2010","SSA","pecoal","seel","pc",0.0280750347288752
"2010","SSA","pecoal","seel","pcc",0
"2010","SSA","pecoal","seel","pco",0
"2010","SSA","pecoal","seel","coalchp",0
"2010","SSA","pecoal","seh2","coalh2",2.94026391332675E-8
"2010","SSA","pecoal","seh2","coalh2c",0
"2010","SSA","pecoal","segafos","coalgas",9.89631322769068E-6
"2010","SSA","pecoal","sehe","coalhp",0
"2010","SSA","peur","seel","tnrs",0.00139995992548358
"2010","SSA","peur","seel","fnrs",0
"2010","SSA","pegeo","seel","geohdr",0.000191806920721501
"2010","SSA","pegeo","sehe","geohe",0
"2010","SSA","pehyd","seel","hydro",0.00956892110718616
"2010","SSA","pewin","seel","wind",0.000173616275459231
"2010","SSA","pewin","seel","windoff",0
"2010","SSA","pesol","seel","spv",2.27974387870002E-5
"2010","SSA","pesol","seel","csp",1.15391935999077E-5
"2010","SSA","pesol","sehe","solhe",0
"2010","SSA","pebiolc","seliqbio","bioftrec",0
"2010","SSA","pebiolc","seliqbio","bioftcrec",0
"2010","SSA","pebiolc","seliqbio","bioethl",0
"2010","SSA","pebiolc","sesobio","biotr",0.318591524332225
"2010","SSA","pebiolc","sesobio","biotrmod",0.043212335533724
"2010","SSA","pebiolc","seel","biochp",0
"2010","SSA","pebiolc","seel","bioigcc",0.000179419445280694
"2010","SSA","pebiolc","seel","bioigccc",0
"2010","SSA","pebiolc","seh2","bioh2",0
"2010","SSA","pebiolc","seh2","bioh2c",0
"2010","SSA","pebiolc","segabio","biogas",0
"2010","SSA","pebiolc","segabio","biogasc",0
"2010","SSA","pebiolc","sehe","biohp",0
"2010","SSA","pebios","seliqbio","bioeths",0
"2010","SSA","pebioil","seliqbio","biodiesel",0
"2010","SSA","seel","seh2","elh2",0
"2010","SSA","seel","seh2","elh2VRE",0
"2010","SSA","seh2","seliqbio","MeOH",0
"2010","SSA","seh2","seliqsyn","MeOH",0
"2010","SSA","seh2","seel","h2turb",0
"2010","SSA","seh2","seel","h2turbVRE",0
"2010","SSA","seh2","segabio","h22ch4",0
"2010","SSA","seh2","segasyn","h22ch4",0
"2010","EUR","peoil","seliqfos","refliq",0.92642005126899
"2010","EUR","peoil","seel","dot",0.010984374389802
"2010","EUR","pegas","seliqfos","gasftrec",0
"2010","EUR","pegas","seliqfos","gasftcrec",0
"2010","EUR","pegas","seel","ngcc",0.0683297298121566
"2010","EUR","pegas","seel","ngccc",0
"2010","EUR","pegas","seel","ngt",0.0055349028146956
"2010","EUR","pegas","seel","gaschp",0.0255866262336222
"2010","EUR","pegas","seh2","gash2",0.000874353235546503
"2010","EUR","pegas","seh2","gash2c",0
"2010","EUR","pegas","segafos","gastr",0.390185189696257
"2010","EUR","pegas","sehe","gashp",0.0119411552134354
"2010","EUR","pecoal","seliqfos","coalftrec",0.00102886525489188
"2010","EUR","pecoal","seliqfos","coalftcrec",0
"2010","EUR","pecoal","sesofos","coaltr",0.0922407769603118
"2010","EUR","pecoal","seel","igcc",0
"2010","EUR","pecoal","seel","igccc",0
"2010","EUR","pecoal","seel","pc",0.0688233427029324
"2010","EUR","pecoal","seel","pcc",0
"2010","EUR","pecoal","seel","pco",0
"2010","EUR","pecoal","seel","coalchp",0.0271870270843702
"2010","EUR","pecoal","seh2","coalh2",6.40745559339388E-6
"2010","EUR","pecoal","seh2","coalh2c",0
"2010","EUR","pecoal","segafos","coalgas",2.87784209314412E-5
"2010","EUR","pecoal","sehe","coalhp",0.00536434200190494
"2010","EUR","peur","seel","tnrs",0.122247209194129
"2010","EUR","peur","seel","fnrs",0
"2010","EUR","pegeo","seel","geohdr",0.000898358937944806
"2010","EUR","pegeo","sehe","geohe",0.00122047059051625
"2010","EUR","pehyd","seel","hydro",0.0419262681818182
"2010","EUR","pewin","seel","wind",0.0229703931699517
"2010","EUR","pewin","seel","windoff",0.00153113129779623
"2010","EUR","pesol","seel","spv",0.00459927766788548
"2010","EUR","pesol","seel","csp",0.000362235278165442
"2010","EUR","pesol","sehe","solhe",0
"2010","EUR","pebiolc","seliqbio","bioftrec",0
"2010","EUR","pebiolc","seliqbio","bioftcrec",0
"2010","EUR","pebiolc","seliqbio","bioethl",0
"2010","EUR","pebiolc","sesobio","biotr",0.00644313141031433
"2010","EUR","pebiolc","sesobio","biotrmod",0.0999855133822991
"2010","EUR","pebiolc","seel","biochp",0.00677494681282368
"2010","EUR","pebiolc","seel","bioigcc",0.00640011493246685
"2010","EUR","pebiolc","seel","bioigccc",0
"2010","EUR","pebiolc","seh2","bioh2",0
"2010","EUR","pebiolc","seh2","bioh2c",0
"2010","EUR","pebiolc","segabio","biogas",0.00114989959447593
"2010","EUR","pebiolc","segabio","biogasc",0
"2010","EUR","pebiolc","sehe","biohp",0.0109342281724262
"2010","EUR","pebios","seliqbio","bioeths",0.00087137621686131
"2010","EUR","pebioil","seliqbio","biodiesel",0.00624382656164734
"2010","EUR","seel","seh2","elh2",0
"2010","EUR","seel","seh2","elh2VRE",0
"2010","EUR","seh2","seliqbio","MeOH",0
"2010","EUR","seh2","seliqsyn","MeOH",0
"2010","EUR","seh2","seel","h2turb",0
"2010","EUR","seh2","seel","h2turbVRE",0
"2010","EUR","seh2","segabio","h22ch4",0
"2010","EUR","seh2","segasyn","h22ch4",0
"2010","NEU","peoil","seliqfos","refliq",0.0880093842502404
"2010","NEU","peoil","seel","dot",0.000502905105967015
"2010","NEU","pegas","seliqfos","gasftrec",0
"2010","NEU","pegas","seliqfos","gasftcrec",0
"2010","NEU","pegas","seel","ngcc",0.00975421352446726
"2010","NEU","pegas","seel","ngccc",0
"2010","NEU","pegas","seel","ngt",0.000419132283727673
"2010","NEU","pegas","seel","gaschp",0.00110255110547126
"2010","NEU","pegas","seh2","gash2",4.99072520820332E-5
"2010","NEU","pegas","seh2","gash2c",0
